"usuario_id","idade","genero","historico_compras","categoria_preferida","tempo_na_plataforma","produtos_visualizados","nivel_atividade","realizou_compra","churn","produto_recomendado"
3293,23,"Masculino","Médio","Eletrônicos",16,21,"Médio","Não","Sim","C"
3294,30,"Masculino","Médio","Casa",24,16,"Alto","Sim","Não","B"
3295,51,"Feminino","Médio","Casa",23,28,"Alto","Sim","Sim","A"
3296,43,"Feminino","Baixo","Moda",18,26,"Alto","Sim","Não","D"
3297,22,"Feminino","Baixo","Esportes",3,24,"Médio","Sim","Não","B"
3298,44,"Masculino","Baixo","Casa",22,16,"Médio","Sim","Sim","E"
3299,19,"Masculino","Médio","Beleza",23,19,"Médio","Não","Sim","E"
3300,52,"Feminino","Médio","Eletrônicos",2,17,"Baixo","Não","Sim","E"
3301,20,"Feminino","Baixo","Moda",16,25,"Baixo","Sim","Sim","D"
3302,43,"Masculino","Médio","Casa",14,30,"Baixo","Sim","Não","A"
3303,49,"Masculino","Baixo","Casa",10,10,"Médio","Sim","Sim","A"
3304,33,"Feminino","Baixo","Moda",15,17,"Alto","Não","Não","B"
3305,45,"Masculino","Médio","Esportes",19,16,"Alto","Sim","Não","A"
3306,22,"Feminino","Baixo","Eletrônicos",24,17,"Baixo","Sim","Não","C"
3307,46,"Masculino","Médio","Eletrônicos",15,16,"Alto","Sim","Não","C"
3308,45,"Masculino","Médio","Esportes",16,34,"Baixo","Sim","Não","C"
3309,19,"Feminino","Baixo","Beleza",22,31,"Médio","Sim","Não","C"
3310,54,"Feminino","Médio","Esportes",17,18,"Alto","Não","Não","A"
3311,29,"Feminino","Alto","Beleza",19,24,"Alto","Não","Não","D"
3312,51,"Masculino","Alto","Moda",20,19,"Médio","Sim","Não","A"
3313,42,"Feminino","Médio","Casa",19,17,"Baixo","Sim","Não","B"
3314,27,"Feminino","Baixo","Moda",11,16,"Alto","Não","Sim","E"
3315,38,"Feminino","Alto","Moda",16,10,"Médio","Não","Não","A"
3316,23,"Masculino","Baixo","Eletrônicos",12,25,"Baixo","Sim","Não","E"
3317,43,"Feminino","Baixo","Esportes",4,17,"Baixo","Não","Sim","E"
3318,35,"Masculino","Baixo","Eletrônicos",12,22,"Médio","Não","Sim","D"
3319,40,"Masculino","Baixo","Esportes",3,15,"Médio","Não","Sim","B"
3320,35,"Feminino","Médio","Casa",15,14,"Baixo","Sim","Sim","E"
3321,24,"Masculino","Baixo","Eletrônicos",8,17,"Alto","Sim","Não","D"
3322,60,"Masculino","Baixo","Casa",15,20,"Médio","Não","Sim","D"
3323,43,"Masculino","Médio","Esportes",23,17,"Baixo","Não","Sim","B"
3324,45,"Masculino","Baixo","Beleza",3,15,"Médio","Sim","Sim","D"
3325,60,"Feminino","Médio","Beleza",4,29,"Alto","Não","Não","E"
3326,38,"Feminino","Médio","Casa",20,17,"Baixo","Sim","Sim","D"
3327,47,"Masculino","Baixo","Eletrônicos",11,34,"Baixo","Não","Não","A"
3328,19,"Masculino","Médio","Moda",6,23,"Alto","Não","Sim","E"
3329,43,"Masculino","Médio","Eletrônicos",21,22,"Médio","Não","Sim","C"
3330,26,"Feminino","Médio","Casa",20,13,"Baixo","Sim","Não","E"
3331,46,"Feminino","Alto","Beleza",11,13,"Médio","Sim","Sim","E"
3332,30,"Feminino","Médio","Eletrônicos",14,15,"Médio","Não","Sim","D"
3333,46,"Masculino","Baixo","Casa",17,28,"Baixo","Não","Não","A"
3334,49,"Feminino","Baixo","Beleza",14,18,"Baixo","Não","Não","C"
3335,49,"Feminino","Médio","Eletrônicos",3,16,"Médio","Sim","Sim","B"
3336,45,"Masculino","Alto","Casa",8,24,"Alto","Não","Sim","A"
3337,48,"Feminino","Médio","Esportes",13,24,"Baixo","Não","Sim","E"
3338,40,"Masculino","Baixo","Eletrônicos",22,20,"Baixo","Não","Não","B"
3339,58,"Masculino","Baixo","Beleza",5,28,"Médio","Não","Não","E"
3340,41,"Masculino","Alto","Beleza",6,29,"Médio","Sim","Não","B"
3341,25,"Feminino","Alto","Eletrônicos",17,29,"Alto","Não","Sim","E"
3342,63,"Feminino","Baixo","Moda",22,21,"Alto","Sim","Não","C"
3343,19,"Feminino","Baixo","Moda",8,18,"Baixo","Não","Sim","A"
3344,63,"Feminino","Baixo","Esportes",14,21,"Médio","Sim","Sim","E"
3345,61,"Feminino","Baixo","Casa",19,18,"Baixo","Sim","Sim","B"
3346,48,"Masculino","Baixo","Casa",15,12,"Alto","Não","Não","B"
3347,49,"Masculino","Médio","Casa",5,18,"Baixo","Não","Não","E"
3348,31,"Masculino","Médio","Eletrônicos",4,18,"Baixo","Sim","Não","C"
3349,40,"Masculino","Médio","Casa",17,20,"Baixo","Sim","Sim","D"
3350,45,"Masculino","Alto","Casa",23,28,"Baixo","Não","Sim","D"
3351,33,"Masculino","Alto","Beleza",1,21,"Médio","Sim","Sim","E"
3352,51,"Feminino","Alto","Esportes",14,28,"Baixo","Não","Não","D"
3353,40,"Masculino","Baixo","Moda",14,32,"Baixo","Sim","Sim","E"
3354,58,"Masculino","Médio","Moda",21,21,"Baixo","Sim","Não","C"
3355,44,"Feminino","Baixo","Moda",21,21,"Médio","Não","Não","D"
3356,51,"Feminino","Médio","Moda",9,18,"Alto","Sim","Não","A"
3357,33,"Masculino","Baixo","Eletrônicos",10,21,"Alto","Não","Não","E"
3358,45,"Masculino","Alto","Eletrônicos",11,34,"Médio","Sim","Não","E"
3359,55,"Masculino","Baixo","Eletrônicos",2,20,"Alto","Não","Não","C"
3360,63,"Masculino","Médio","Eletrônicos",1,14,"Baixo","Não","Não","A"
3361,51,"Feminino","Baixo","Eletrônicos",23,17,"Médio","Não","Não","B"
3362,27,"Masculino","Baixo","Eletrônicos",14,20,"Alto","Sim","Sim","C"
3363,33,"Masculino","Alto","Beleza",9,18,"Médio","Não","Sim","A"
3364,23,"Feminino","Alto","Moda",22,25,"Alto","Não","Sim","E"
3365,36,"Masculino","Alto","Beleza",12,11,"Médio","Sim","Sim","D"
3366,40,"Masculino","Médio","Beleza",13,17,"Médio","Não","Sim","A"
3367,18,"Masculino","Médio","Beleza",3,23,"Médio","Sim","Sim","C"
3368,19,"Masculino","Médio","Beleza",5,20,"Baixo","Não","Não","B"
3369,20,"Feminino","Baixo","Casa",19,16,"Alto","Sim","Não","E"
3370,34,"Feminino","Médio","Eletrônicos",17,23,"Médio","Sim","Não","B"
3371,57,"Masculino","Médio","Beleza",12,18,"Médio","Não","Não","B"
3372,18,"Masculino","Baixo","Esportes",3,18,"Médio","Não","Não","A"
3373,30,"Feminino","Médio","Eletrônicos",12,26,"Alto","Não","Não","B"
3374,27,"Masculino","Médio","Esportes",24,18,"Baixo","Sim","Não","D"
3375,22,"Masculino","Médio","Casa",13,21,"Baixo","Não","Não","B"
3376,46,"Feminino","Médio","Casa",21,17,"Médio","Não","Sim","A"
3377,56,"Masculino","Baixo","Esportes",10,26,"Baixo","Sim","Sim","B"
3378,54,"Masculino","Médio","Beleza",20,17,"Baixo","Sim","Sim","E"
3379,48,"Feminino","Médio","Casa",10,23,"Baixo","Não","Sim","D"
3380,49,"Masculino","Médio","Esportes",20,25,"Médio","Não","Não","C"
3381,28,"Feminino","Baixo","Esportes",18,24,"Alto","Não","Sim","B"
3382,51,"Feminino","Alto","Moda",15,16,"Baixo","Não","Não","A"
3383,58,"Feminino","Baixo","Beleza",9,10,"Baixo","Não","Não","C"
3384,44,"Masculino","Alto","Eletrônicos",19,9,"Baixo","Sim","Não","C"
3385,60,"Masculino","Baixo","Eletrônicos",9,21,"Baixo","Não","Não","B"
3386,58,"Masculino","Baixo","Esportes",2,15,"Médio","Não","Sim","B"
3387,60,"Masculino","Baixo","Beleza",19,25,"Baixo","Sim","Não","A"
3388,55,"Feminino","Baixo","Beleza",24,18,"Alto","Não","Sim","C"
3389,29,"Masculino","Médio","Beleza",13,21,"Baixo","Não","Não","C"
3390,19,"Feminino","Baixo","Esportes",6,21,"Médio","Não","Não","B"
3391,65,"Masculino","Baixo","Beleza",23,18,"Baixo","Não","Não","A"
3392,47,"Masculino","Alto","Beleza",17,19,"Alto","Sim","Sim","B"
3393,22,"Masculino","Alto","Moda",8,19,"Baixo","Não","Sim","B"
3394,27,"Masculino","Médio","Eletrônicos",10,21,"Baixo","Não","Sim","B"
3395,62,"Masculino","Alto","Eletrônicos",14,20,"Baixo","Não","Não","E"
3396,45,"Masculino","Alto","Beleza",7,25,"Baixo","Não","Não","E"
3397,59,"Masculino","Médio","Eletrônicos",7,17,"Baixo","Não","Sim","D"
3398,52,"Feminino","Alto","Eletrônicos",15,22,"Médio","Não","Não","B"
3399,22,"Masculino","Médio","Beleza",21,19,"Baixo","Sim","Não","B"
3400,28,"Masculino","Alto","Casa",11,23,"Baixo","Sim","Não","C"
3401,24,"Masculino","Baixo","Casa",2,19,"Alto","Não","Sim","E"
3402,19,"Masculino","Alto","Eletrônicos",13,25,"Médio","Sim","Sim","E"
3403,26,"Masculino","Médio","Eletrônicos",19,29,"Médio","Não","Sim","E"
3404,32,"Feminino","Alto","Eletrônicos",9,20,"Baixo","Sim","Sim","B"
3405,38,"Masculino","Baixo","Beleza",7,23,"Alto","Sim","Sim","E"
3406,20,"Masculino","Médio","Casa",19,16,"Baixo","Sim","Não","E"
3407,42,"Masculino","Baixo","Beleza",24,26,"Médio","Sim","Não","E"
3408,46,"Feminino","Médio","Esportes",2,23,"Baixo","Sim","Sim","E"
3409,20,"Masculino","Alto","Esportes",7,9,"Médio","Não","Sim","D"
3410,50,"Feminino","Baixo","Eletrônicos",1,20,"Médio","Sim","Não","E"
3411,30,"Masculino","Médio","Beleza",21,23,"Baixo","Sim","Sim","A"
3412,34,"Feminino","Médio","Eletrônicos",23,19,"Baixo","Não","Sim","B"
3413,28,"Feminino","Médio","Casa",17,26,"Baixo","Não","Não","D"
3414,63,"Masculino","Alto","Beleza",5,20,"Alto","Sim","Não","E"
3415,34,"Masculino","Médio","Casa",18,23,"Alto","Sim","Não","C"
3416,29,"Masculino","Baixo","Beleza",21,22,"Baixo","Sim","Não","D"
3417,65,"Feminino","Médio","Esportes",17,20,"Baixo","Não","Não","C"
3418,46,"Feminino","Baixo","Esportes",5,16,"Médio","Não","Não","D"
3419,35,"Masculino","Baixo","Casa",5,22,"Alto","Sim","Não","D"
3420,64,"Masculino","Médio","Eletrônicos",13,18,"Baixo","Não","Não","D"
3421,60,"Masculino","Médio","Casa",7,22,"Médio","Não","Não","B"
3422,30,"Masculino","Médio","Eletrônicos",24,20,"Alto","Sim","Sim","B"
3423,33,"Feminino","Médio","Eletrônicos",16,15,"Alto","Sim","Sim","D"
3424,51,"Masculino","Baixo","Beleza",11,24,"Médio","Sim","Sim","C"
3425,54,"Feminino","Médio","Esportes",24,18,"Médio","Sim","Não","B"
3426,62,"Feminino","Baixo","Beleza",15,21,"Médio","Sim","Sim","A"
3427,60,"Masculino","Alto","Eletrônicos",19,18,"Alto","Sim","Não","A"
3428,59,"Masculino","Baixo","Esportes",5,19,"Médio","Sim","Não","E"
3429,33,"Masculino","Médio","Beleza",3,20,"Baixo","Sim","Não","B"
3430,41,"Masculino","Alto","Moda",2,29,"Alto","Não","Sim","E"
3431,23,"Masculino","Baixo","Esportes",6,26,"Médio","Sim","Não","B"
3432,24,"Masculino","Baixo","Moda",18,14,"Baixo","Não","Sim","C"
3433,56,"Feminino","Baixo","Esportes",4,17,"Médio","Não","Sim","E"
3434,49,"Feminino","Médio","Casa",12,19,"Baixo","Não","Sim","B"
3435,27,"Masculino","Baixo","Casa",11,23,"Baixo","Não","Não","C"
3436,28,"Feminino","Alto","Casa",12,21,"Médio","Não","Não","E"
3437,21,"Feminino","Médio","Moda",2,19,"Baixo","Não","Não","C"
3438,58,"Feminino","Alto","Moda",3,18,"Baixo","Não","Não","C"
3439,43,"Feminino","Baixo","Casa",9,14,"Baixo","Sim","Não","D"
3440,42,"Feminino","Baixo","Esportes",16,21,"Alto","Não","Não","D"
3441,60,"Feminino","Médio","Moda",15,16,"Baixo","Sim","Sim","B"
3442,48,"Masculino","Baixo","Esportes",10,17,"Baixo","Sim","Sim","E"
3443,29,"Masculino","Alto","Casa",13,18,"Médio","Não","Não","E"
3444,48,"Masculino","Alto","Beleza",6,18,"Baixo","Não","Não","C"
3445,29,"Masculino","Baixo","Casa",17,21,"Alto","Não","Não","C"
3446,33,"Feminino","Médio","Esportes",15,20,"Médio","Não","Não","E"
3447,52,"Masculino","Médio","Eletrônicos",1,25,"Médio","Não","Não","D"
3448,28,"Feminino","Médio","Moda",12,17,"Baixo","Não","Não","B"
3449,57,"Masculino","Médio","Casa",11,20,"Alto","Não","Não","B"
3450,39,"Feminino","Baixo","Esportes",3,22,"Médio","Não","Não","C"
3451,23,"Feminino","Médio","Esportes",21,24,"Alto","Não","Não","B"
3452,50,"Masculino","Alto","Esportes",3,20,"Baixo","Não","Não","C"
3453,34,"Feminino","Alto","Eletrônicos",9,26,"Baixo","Sim","Não","E"
3454,64,"Feminino","Baixo","Casa",18,17,"Baixo","Não","Sim","E"
3455,31,"Masculino","Baixo","Esportes",11,20,"Baixo","Não","Não","C"
3456,34,"Feminino","Baixo","Esportes",11,24,"Baixo","Não","Não","B"
3457,24,"Masculino","Médio","Eletrônicos",10,16,"Médio","Sim","Sim","A"
3458,25,"Feminino","Médio","Moda",14,14,"Alto","Sim","Não","A"
3459,24,"Masculino","Baixo","Esportes",6,17,"Baixo","Não","Não","E"
3460,56,"Masculino","Baixo","Moda",15,11,"Alto","Não","Sim","B"
3461,45,"Masculino","Baixo","Esportes",1,27,"Médio","Sim","Sim","D"
3462,18,"Masculino","Baixo","Beleza",4,20,"Médio","Sim","Sim","B"
3463,34,"Masculino","Baixo","Esportes",14,14,"Médio","Não","Não","A"
3464,63,"Feminino","Baixo","Esportes",4,17,"Baixo","Sim","Não","D"
3465,33,"Feminino","Alto","Eletrônicos",13,19,"Alto","Sim","Sim","D"
3466,25,"Feminino","Médio","Esportes",17,18,"Médio","Não","Não","A"
3467,39,"Feminino","Médio","Beleza",9,13,"Baixo","Sim","Não","B"
3468,63,"Feminino","Médio","Eletrônicos",9,20,"Médio","Sim","Sim","E"
3469,38,"Feminino","Baixo","Esportes",24,12,"Baixo","Não","Não","E"
3470,19,"Masculino","Alto","Beleza",17,19,"Médio","Não","Não","D"
3471,43,"Feminino","Alto","Eletrônicos",17,19,"Médio","Não","Sim","E"
3472,26,"Masculino","Médio","Beleza",19,16,"Médio","Não","Sim","D"
3473,20,"Masculino","Médio","Moda",18,15,"Médio","Não","Não","D"
3474,56,"Feminino","Médio","Eletrônicos",7,20,"Alto","Sim","Não","E"
3475,19,"Feminino","Baixo","Casa",10,18,"Médio","Não","Sim","E"
3476,18,"Feminino","Médio","Casa",2,16,"Médio","Sim","Não","B"
3477,31,"Masculino","Médio","Beleza",17,30,"Alto","Sim","Não","C"
3478,35,"Masculino","Baixo","Moda",11,18,"Alto","Não","Não","A"
3479,35,"Masculino","Médio","Esportes",17,18,"Baixo","Sim","Não","E"
3480,48,"Feminino","Médio","Moda",16,21,"Baixo","Não","Não","B"
3481,24,"Feminino","Alto","Esportes",21,10,"Alto","Não","Sim","A"
3482,63,"Feminino","Baixo","Eletrônicos",2,31,"Médio","Não","Não","C"
3483,26,"Masculino","Médio","Casa",4,22,"Médio","Não","Não","C"
3484,61,"Masculino","Baixo","Eletrônicos",11,17,"Médio","Sim","Não","C"
3485,34,"Feminino","Médio","Esportes",1,25,"Médio","Sim","Sim","D"
3486,42,"Masculino","Médio","Moda",22,19,"Médio","Não","Não","A"
3487,36,"Masculino","Baixo","Beleza",3,22,"Alto","Sim","Não","A"
3488,61,"Feminino","Baixo","Casa",15,20,"Alto","Não","Sim","A"
3489,55,"Feminino","Alto","Casa",21,16,"Alto","Não","Sim","B"
3490,47,"Feminino","Alto","Casa",16,26,"Baixo","Não","Não","B"
3491,18,"Feminino","Alto","Beleza",22,16,"Alto","Sim","Não","C"
3492,47,"Feminino","Médio","Moda",18,22,"Médio","Sim","Não","C"
3493,25,"Masculino","Alto","Moda",7,9,"Alto","Não","Não","C"
3494,53,"Masculino","Médio","Moda",14,23,"Baixo","Sim","Não","D"
3495,19,"Masculino","Baixo","Beleza",4,15,"Médio","Não","Não","A"
3496,29,"Masculino","Alto","Eletrônicos",3,19,"Alto","Não","Sim","B"
3497,35,"Feminino","Médio","Esportes",12,21,"Baixo","Sim","Sim","C"
3498,39,"Masculino","Alto","Esportes",7,19,"Alto","Sim","Sim","B"
3499,59,"Feminino","Baixo","Beleza",2,14,"Baixo","Não","Não","E"
3500,27,"Feminino","Baixo","Esportes",2,13,"Médio","Não","Sim","C"
3501,30,"Masculino","Baixo","Moda",23,15,"Médio","Sim","Não","B"
3502,47,"Feminino","Baixo","Casa",12,20,"Alto","Sim","Sim","D"
3503,57,"Feminino","Baixo","Eletrônicos",13,20,"Baixo","Sim","Sim","E"
3504,65,"Masculino","Médio","Moda",18,19,"Alto","Sim","Não","B"
3505,24,"Feminino","Baixo","Esportes",18,17,"Alto","Não","Sim","B"
3506,31,"Masculino","Alto","Casa",12,27,"Alto","Sim","Não","C"
3507,54,"Masculino","Médio","Eletrônicos",20,20,"Médio","Sim","Não","A"
3508,35,"Masculino","Médio","Casa",9,17,"Médio","Não","Não","D"
3509,49,"Masculino","Baixo","Esportes",11,23,"Baixo","Sim","Sim","C"
3510,60,"Feminino","Alto","Casa",6,24,"Médio","Não","Não","E"
3511,19,"Feminino","Baixo","Beleza",4,19,"Alto","Não","Não","E"
3512,65,"Feminino","Baixo","Esportes",20,35,"Baixo","Sim","Não","A"
3513,27,"Feminino","Baixo","Esportes",20,20,"Médio","Sim","Não","A"
3514,36,"Masculino","Baixo","Casa",23,15,"Médio","Sim","Não","D"
3515,35,"Feminino","Baixo","Beleza",22,15,"Alto","Não","Não","A"
3516,39,"Feminino","Médio","Casa",10,25,"Baixo","Sim","Sim","E"
3517,40,"Feminino","Baixo","Moda",20,19,"Médio","Sim","Sim","E"
3518,33,"Feminino","Médio","Esportes",3,22,"Alto","Não","Não","D"
3519,53,"Feminino","Médio","Casa",7,21,"Baixo","Sim","Não","B"
3520,31,"Feminino","Médio","Eletrônicos",8,22,"Baixo","Sim","Sim","B"
3521,43,"Masculino","Baixo","Eletrônicos",5,17,"Baixo","Não","Sim","A"
3522,64,"Feminino","Alto","Eletrônicos",5,16,"Alto","Sim","Sim","C"
3523,25,"Masculino","Médio","Eletrônicos",17,16,"Médio","Não","Não","A"
3524,26,"Feminino","Baixo","Beleza",16,17,"Baixo","Não","Não","C"
3525,54,"Masculino","Baixo","Casa",21,27,"Médio","Não","Sim","C"
3526,53,"Feminino","Alto","Esportes",6,20,"Baixo","Sim","Não","E"
3527,20,"Masculino","Baixo","Beleza",10,15,"Alto","Não","Não","A"
3528,19,"Masculino","Médio","Casa",21,15,"Baixo","Não","Não","E"
3529,56,"Masculino","Médio","Esportes",3,27,"Médio","Sim","Não","B"
3530,36,"Feminino","Alto","Beleza",18,19,"Médio","Sim","Sim","E"
3531,35,"Feminino","Médio","Eletrônicos",12,18,"Alto","Não","Não","E"
3532,41,"Feminino","Baixo","Eletrônicos",21,14,"Alto","Sim","Não","E"
3533,29,"Feminino","Médio","Esportes",10,18,"Médio","Não","Sim","C"
3534,34,"Masculino","Baixo","Esportes",8,15,"Alto","Sim","Não","B"
3535,40,"Feminino","Médio","Eletrônicos",21,20,"Alto","Não","Sim","C"
3536,56,"Masculino","Médio","Esportes",4,27,"Alto","Sim","Não","C"
3537,43,"Feminino","Baixo","Moda",13,14,"Baixo","Sim","Não","D"
3538,52,"Masculino","Baixo","Esportes",12,22,"Baixo","Sim","Não","D"
3539,40,"Masculino","Baixo","Casa",2,28,"Baixo","Não","Não","B"
3540,49,"Feminino","Baixo","Moda",4,33,"Baixo","Sim","Não","B"
3541,19,"Masculino","Médio","Casa",17,22,"Médio","Não","Sim","B"
3542,44,"Feminino","Alto","Beleza",15,21,"Baixo","Não","Sim","E"
3543,56,"Feminino","Médio","Casa",22,26,"Baixo","Não","Sim","B"
3544,28,"Masculino","Baixo","Beleza",18,22,"Alto","Não","Sim","E"
3545,21,"Masculino","Baixo","Casa",14,19,"Médio","Sim","Sim","A"
3546,36,"Masculino","Baixo","Moda",22,18,"Alto","Sim","Não","A"
3547,29,"Masculino","Médio","Moda",3,28,"Médio","Não","Não","B"
3548,33,"Masculino","Alto","Casa",2,29,"Baixo","Não","Não","C"
3549,28,"Feminino","Baixo","Esportes",19,17,"Alto","Sim","Não","C"
3550,50,"Feminino","Baixo","Eletrônicos",8,24,"Médio","Não","Não","B"
3551,65,"Feminino","Baixo","Moda",3,21,"Médio","Não","Sim","C"
3552,35,"Feminino","Alto","Esportes",24,30,"Alto","Sim","Não","E"
3553,19,"Feminino","Médio","Esportes",2,30,"Baixo","Sim","Sim","E"
3554,41,"Masculino","Alto","Casa",18,24,"Alto","Sim","Não","D"
3555,22,"Feminino","Médio","Beleza",23,16,"Baixo","Sim","Não","B"
3556,36,"Masculino","Médio","Moda",4,19,"Baixo","Não","Não","A"
3557,41,"Feminino","Médio","Casa",23,14,"Baixo","Sim","Não","C"
3558,56,"Masculino","Médio","Esportes",14,23,"Alto","Não","Sim","A"
3559,50,"Masculino","Baixo","Eletrônicos",1,20,"Alto","Sim","Não","D"
3560,48,"Masculino","Baixo","Casa",10,28,"Baixo","Não","Não","B"
3561,53,"Masculino","Baixo","Casa",21,18,"Médio","Sim","Não","C"
3562,39,"Masculino","Baixo","Casa",13,25,"Baixo","Não","Sim","B"
3563,50,"Feminino","Médio","Moda",15,18,"Baixo","Sim","Sim","C"
3564,25,"Feminino","Médio","Eletrônicos",19,23,"Médio","Sim","Não","A"
3565,27,"Masculino","Médio","Beleza",15,25,"Alto","Sim","Não","E"
3566,31,"Masculino","Alto","Esportes",21,21,"Baixo","Não","Não","C"
3567,28,"Feminino","Baixo","Beleza",8,20,"Alto","Sim","Não","D"
3568,44,"Feminino","Alto","Eletrônicos",18,19,"Baixo","Não","Sim","E"
3569,25,"Masculino","Baixo","Moda",22,14,"Médio","Não","Não","E"
3570,64,"Feminino","Baixo","Beleza",7,22,"Médio","Não","Sim","A"
3571,31,"Masculino","Médio","Beleza",19,26,"Médio","Sim","Não","D"
3572,49,"Masculino","Médio","Esportes",19,25,"Baixo","Não","Não","E"
3573,62,"Feminino","Baixo","Eletrônicos",22,24,"Baixo","Sim","Não","C"
3574,36,"Feminino","Baixo","Beleza",8,10,"Baixo","Não","Sim","C"
3575,31,"Masculino","Médio","Esportes",18,18,"Baixo","Sim","Sim","A"
3576,19,"Masculino","Médio","Esportes",12,25,"Médio","Sim","Não","A"
3577,61,"Masculino","Médio","Casa",7,24,"Baixo","Não","Não","B"
3578,39,"Feminino","Médio","Esportes",10,18,"Médio","Não","Não","C"
3579,20,"Feminino","Baixo","Eletrônicos",17,13,"Médio","Não","Sim","B"
3580,60,"Feminino","Médio","Esportes",21,22,"Alto","Não","Não","E"
3581,27,"Feminino","Médio","Esportes",18,18,"Baixo","Não","Sim","A"
3582,33,"Masculino","Baixo","Beleza",1,12,"Alto","Sim","Não","D"
3583,42,"Feminino","Baixo","Moda",24,18,"Médio","Não","Sim","C"
3584,26,"Feminino","Alto","Moda",16,12,"Alto","Sim","Sim","D"
3585,61,"Feminino","Médio","Eletrônicos",3,19,"Alto","Sim","Sim","B"
3586,47,"Feminino","Médio","Moda",4,16,"Baixo","Não","Não","B"
3587,19,"Masculino","Alto","Moda",19,23,"Baixo","Não","Não","E"
3588,59,"Masculino","Médio","Esportes",17,16,"Médio","Não","Não","E"
3589,36,"Feminino","Alto","Moda",18,18,"Médio","Sim","Não","D"
3590,45,"Feminino","Médio","Moda",18,25,"Baixo","Sim","Não","A"
3591,46,"Masculino","Médio","Eletrônicos",12,24,"Baixo","Não","Não","B"
3592,22,"Feminino","Médio","Esportes",13,28,"Médio","Não","Não","A"
3593,61,"Feminino","Médio","Moda",8,22,"Médio","Não","Sim","C"
3594,28,"Feminino","Médio","Eletrônicos",6,19,"Alto","Não","Sim","B"
3595,52,"Feminino","Médio","Moda",12,26,"Baixo","Não","Não","A"
3596,41,"Feminino","Baixo","Casa",9,22,"Médio","Sim","Sim","A"
3597,63,"Feminino","Alto","Eletrônicos",24,17,"Baixo","Sim","Não","C"
3598,59,"Feminino","Baixo","Eletrônicos",14,32,"Alto","Não","Não","C"
3599,54,"Feminino","Baixo","Eletrônicos",3,22,"Médio","Sim","Sim","C"
3600,24,"Masculino","Baixo","Casa",19,21,"Baixo","Não","Sim","E"
